target,gr_code,lddt,tm_score,gdt_ts,inf_all,TM_align,inf_stack,inf_wc,inf_nwc,lddt_no_checks,global_rmsd,clashscore,clashes_number,Z_lddt,Z_tm_score,Z_gdt_ts,Z_inf_all,Z_TM_align,Z_inf_stack,Z_inf_wc,Z_inf_nwc,Z_lddt_no_checks,Z_global_rmsd,Z_clashscore,Z_clashes_number,Z_CASP15,Z_CASP16_t33_g33_l33,Z_CASP16_t30_g30_l40,Z_CASP16_t25_g25_l50,Z_CASP16_t20_g20_l60,Z_topo,Z_rmsd_inf
R1241,KiharaLab - 294,0.798,0.867,0.71,0.89,0.862,0.88,0.98,0.79,0.814,7.62,6.01,0.0,0.49171304408970196,0.10459248172906921,0.21626305419934067,0.42459863730051894,0.07385195170721048,0.4010283306386248,0.48020714636110934,0.4077198985972766,0.4988864465776367,0.21232993486212648,0.3167468913465005,0.5238479854717395,0.24878305507311446,0.2708561933393706,0.2929418784144038,0.3260704060269535,0.3591989336395031,0.16042776796420494,0.3184642860813227
R1241,LCBio - 189,0.792,0.879,0.73,0.89,0.874,0.88,0.98,0.81,0.816,6.77,10.41,0.0,0.4529227588685008,0.23896355226758592,0.3605887629455119,0.42459863730051894,0.21341469509091618,0.4010283306386248,0.48020714636110934,0.5688547088213503,0.5150178200285541,0.32000193776636515,-0.21800085807301134,0.5238479854717395,0.2991360907310825,0.3508250246938662,0.36103479811132966,0.37634945823752486,0.39166411836372006,0.2997761576065489,0.372300287533442
R1241,MIEnsembles-Server - S 110,0.816,0.881,0.74,0.9,0.876,0.89,0.98,0.81,0.818,6.73,4.46,2.0,0.6080838997533046,0.26135873069067206,0.43275161731859746,0.6010552138409946,0.23667515232153377,0.598457662645332,0.48020714636110934,0.5688547088213503,0.5311491934794715,0.3250688555500939,0.5051239394374649,0.2157021116648339,0.41498932853793685,0.43406474925419136,0.4514666643041027,0.47756953687896964,0.5036724094538366,0.34705517400463476,0.46306203469554424
R1241,NKRNA-s - S 028,0.814,0.877,0.73,0.9,0.872,0.89,0.98,0.81,0.819,7.14,2.33,0.0,0.5951538046795709,0.2165683738444998,0.3605887629455119,0.6010552138409946,0.19015423786029856,0.598457662645332,0.48020714636110934,0.5688547088213503,0.5392148802049301,0.273132948266873,0.7639904635882739,0.5238479854717395,0.39858534598476725,0.39077031382319416,0.4112086629088319,0.4418661865372884,0.4725237101657449,0.28857856839500584,0.43709408105393377
R1241,OpenComplex - 167,0.81,0.881,0.72,0.89,0.876,0.88,0.98,0.8,0.815,6.81,1.62,0.0,0.5692936145321043,0.26135873069067206,0.2884259085724263,0.42459863730051894,0.23667515232153377,0.4010283306386248,0.48020714636110934,0.48828730370931345,0.5069521333030954,0.31493501998263623,0.850279304971877,0.5238479854717395,0.370562001494141,0.3730260845984008,0.39265283759177116,0.4220929670818267,0.45153309657188223,0.27489231963154914,0.3697668286415776
R1241,OpenComplex_Server - S 450,0.81,0.881,0.72,0.89,0.876,0.88,0.98,0.8,0.815,6.81,1.42,0.0,0.5692936145321043,0.26135873069067206,0.2884259085724263,0.42459863730051894,0.23667515232153377,0.4010283306386248,0.48020714636110934,0.48828730370931345,0.5069521333030954,0.31493501998263623,0.8745860208545821,0.5238479854717395,0.3725875611510331,0.3730260845984008,0.39265283759177116,0.4220929670818267,0.45153309657188223,0.27489231963154914,0.3697668286415776
R1241,RNAFOLDX - 435,0.818,0.88,0.73,0.89,0.878,0.89,0.98,0.78,0.819,6.82,13.05,4.0,0.6210139948270383,0.250161141479129,0.3605887629455119,0.42459863730051894,0.2599356095521514,0.598457662645332,0.48020714636110934,0.3271524934852397,0.5392148802049301,0.3136682905367039,-0.5388495077247185,-0.0924437621420717,0.2791558655193349,0.4105879664172264,0.4316305692582076,0.4631944735196794,0.49475837778115117,0.30537495221232047,0.36913346391861146
R1241,RNA_Dojo - 006,0.795,0.868,0.73,0.88,0.866,0.88,0.97,0.78,0.806,9.08,7.17,0.0,0.4723179014791014,0.11579007094061226,0.3605887629455119,0.2481420607600433,0.12037286616844571,0.4010283306386248,0.2845671978436201,0.3271524934852397,0.434360952773968,0.02738743575602256,0.17576793922681103,0.5238479854717395,0.2587531495893604,0.31623224512174186,0.33184081075747784,0.35525365921108176,0.3786665076646857,0.2381894169430621,0.13776474825803292
R1241,RNApolis - 063,0.749,0.84,0.61,0.87,0.834,0.86,0.97,0.74,0.747,11.4,15.38,0.0,0.17492571478322608,-0.19774242698259342,-0.5053654895315146,0.07168548421956762,-0.25179444952143615,0.006169666625210556,0.2845671978436201,0.004882873037092276,-0.041514564028095155,-0.2664937957002522,-0.8220227477582327,0.5238479854717395,-0.29909983612728797,-0.17606073391029395,-0.14096208904094196,-0.08831412173691398,-0.035666154432885955,-0.35155395825705404,-0.09740415574034231
R1241,SimRNA-server - S 094,0.041,0.152,0.06,0.55,0.174,0.62,0.48,0.18,0.313,77.36,139.5,57.0,-4.402327941318503,-7.901683804524211,-4.47432248005122,-5.574924965075648,-7.927745335625243,-4.732134301535756,-9.301790279513343,-4.506891813236968,-3.5420226028771666,-8.621841221069166,-15.906770624565006,-8.258309418025071,-6.5905180928996625,-5.5927780752979785,-5.47373306190003,-5.29516554180311,-5.116598021706188,-6.188003142287716,-7.098383093072407
R1241,SoutheRNA - 156,0.072,0.471,0.14,0.73,0.499,0.74,0.88,0.47,0.479,19.24,133.72,68.0,-4.201911467675631,-4.329652846041979,-3.897019645066535,-2.39870658734709,-4.147921035649883,-2.362982317455273,-1.4761923388137808,-2.170437064987901,-2.2031186064510244,-1.2596096813111113,-15.20430653555483,-9.953111723963051,-4.584477857557171,-4.142861319594715,-4.148766334402806,-4.1576238566149435,-4.166481378827081,-4.113336245554257,-1.8291581343291006
R1241,Vfold - 481,0.797,0.963,0.82,0.89,0.965,0.88,0.98,0.81,0.796,2.28,0.13,0.0,0.48524799655283507,1.1795610460372017,1.0100544523032815,0.42459863730051894,1.2717654990840164,0.4010283306386248,0.48020714636110934,0.5688547088213503,0.35370408551938104,0.8887634589899314,1.0313643382980298,0.5238479854717395,0.913106701324151,0.8916211649644393,0.850983848123279,0.7900278728615384,0.7290718975997976,1.0948077491702417,0.6566810481452252
R1241,Yang-Multimer - S 456,0.516,0.619,0.35,0.74,0.613,0.74,0.9,0.6,0.522,12.72,2.65,0.0,-1.3314303613067495,-2.6724096427336073,-2.3815997032317386,-2.222250010806614,-2.82207497350468,-2.362982317455273,-1.0849124417788023,-1.123060798531423,-1.8562940772563004,-0.4337020825633051,0.7250997181759458,0.5238479854717395,-2.134062816481651,-2.128479902424032,-2.0487749483123032,-1.9292175171447112,-1.809660085977119,-2.527004672982673,-1.3279760466849595
R1241,Yang-Server - S 052,0.81,0.878,0.73,0.89,0.876,0.89,0.98,0.8,0.82,6.99,2.65,0.0,0.5692936145321043,0.22776596305604288,0.3605887629455119,0.42459863730051894,0.23667515232153377,0.598457662645332,0.48020714636110934,0.48828730370931345,0.5472805669303888,0.2921338899558562,0.7250997181759458,0.5238479854717395,0.3780281190440439,0.38588278017788635,0.40422386361330814,0.43173548876644086,0.4592471139195735,0.2941773630007774,0.3583662636281876
R1241,Zheng - 462,0.414,0.234,0.09,0.7,0.266,0.71,0.85,0.42,0.413,37.13,1.81,0.0,-1.9908652100671682,-6.983481489177682,-4.257833916931963,-2.9280763169685167,-6.8577643030168325,-2.955270313475394,-2.0631121843662483,-2.573274090548085,-2.735453930331298,-3.525788660083851,0.8271879248833072,0.5238479854717395,-4.386114089208749,-4.410726872058937,-4.1687407058597605,-3.8057614565609956,-3.4427822072622303,-5.620657703054823,-3.2269324885261836
R1241,dNAfold - 448,0.673,0.906,0.71,0.85,0.906,0.85,0.96,0.65,0.739,5.53,12.79,0.0,-0.3164178980186541,0.5412984609792486,0.21626305419934067,-0.28122766886138373,0.585582010780798,-0.19125966538149655,0.08892724932613087,-0.7202237729712386,-0.10604005783176473,0.47707638906196015,-0.5072507770772017,0.5238479854717395,0.16184114113311937,0.14704787238664502,0.10070129534611516,0.031181429785320264,-0.038338435775474605,0.37878075758929464,0.09792436010028821
R1241,dfr - 165,0.571,0.796,0.56,0.82,0.795,0.81,0.94,0.63,0.661,11.25,42.83,5.0,-0.9758527467790733,-0.6904363522904868,-0.8661797613969419,-0.8105973984828106,-0.7053733655184784,-0.9809769934083228,-0.30235264770884757,-0.8813585831953122,-0.7351636224175423,-0.24749285401126886,-4.158119502659504,-0.2465166990455245,-1.0586021240633123,-0.8441562868221673,-0.857325932817858,-0.8770804018113938,-0.8968348708049296,-0.7783080568437144,-0.5290451262470397
R1241,elofsson - 241,0.811,0.878,0.72,0.9,0.872,0.89,0.98,0.82,0.819,6.94,12.21,6.0,0.5757586620689711,0.22776596305604288,0.2884259085724263,0.6010552138409946,0.19015423786029856,0.598457662645332,0.48020714636110934,0.6494221139333862,0.5392148802049301,0.29846753718551733,-0.43676130101735716,-0.4005896359489773,0.27820094388045047,0.3639835112324801,0.3851610263161292,0.41692729894160285,0.44869357156707645,0.25809593581423457,0.44976137551325596
R1241,falcon2 - S 208,0.808,0.878,0.72,0.89,0.872,0.88,0.98,0.82,0.82,6.81,13.5,5.0,0.5563635194583705,0.22776596305604288,0.2884259085724263,0.42459863730051894,0.19015423786029856,0.4010283306386248,0.48020714636110934,0.6494221139333862,0.5472805669303888,0.31493501998263623,-0.5935396184608048,-0.2465166990455245,0.24408722286661944,0.3575184636956132,0.37740296927188893,0.4072297276363025,0.4370564860007161,0.25809593581423457,0.3697668286415776
R1241,isyslab-hust - 235,0.802,0.876,0.73,0.89,0.872,0.88,0.98,0.8,0.814,6.78,1.62,0.0,0.5175732342371694,0.20537078463295674,0.3605887629455119,0.42459863730051894,0.19015423786029856,0.4010283306386248,0.48020714636110934,0.48828730370931345,0.4988864465776367,0.31873520832043284,0.850279304971877,0.5238479854717395,0.3749454267585821,0.361177593938546,0.37681715796840837,0.40027650401320186,0.42373585005799536,0.28297977378923433,0.37166692281047586
R1241,kiharalab_server - S 267,0.287,0.191,0.07,0.61,0.231,0.66,0.57,0.26,0.334,40.35,143.5,29.0,-2.811926247249258,-7.464977825274033,-4.402159625678134,-4.516185505832795,-7.2648223045526406,-3.9424169735089274,-7.541030742855942,-3.8623525723406735,-3.372643181642534,-3.9336755416740252,-16.392904942219108,-3.944267184728392,-6.307891481436731,-4.893021232733808,-4.684911734185354,-4.372747486362671,-4.060583238539988,-5.933568725476084,-4.22493052375341
R1241,thermomaps - 169,0.322,0.22,0.07,0.62,0.227,0.63,0.75,0.39,0.333,46.64,1.68,1.0,-2.585649583458918,-7.140247738139284,-4.402159625678134,-4.3397289292923205,-7.311343219013876,-4.534704969529049,-4.019511669541139,-2.814976305884195,-3.380708868367993,-4.730448363165391,0.8429872902070655,0.3697750485682867,-4.742274905129423,-4.709352315758779,-4.496982042528793,-4.178426632683814,-3.8598712228388345,-5.771203681908709,-4.535088646228855
R1242,405 - 325,0.536,0.386,0.27,0.78,0.444,0.78,0.94,0.52,0.581,13.38,10.13,0.0,0.6741679311287888,0.7721812054817727,0.9144569685953557,0.5305466797669807,0.6811670931289411,0.5544159532159308,0.5689926069832235,0.06689855142477559,0.7978916101504523,0.7464179761712626,0.21668734966607323,0.608836560743959,0.7463247900708946,0.7869353684019723,0.7756586246746542,0.7587435090836765,0.741828393492699,0.8433190870385643,0.6384823279691216
R1242,406 - 159,0.536,0.386,0.27,0.78,0.444,0.78,0.94,0.52,0.581,13.38,10.13,0.0,0.6741679311287888,0.7721812054817727,0.9144569685953557,0.5305466797669807,0.6811670931289411,0.5544159532159308,0.5689926069832235,0.06689855142477559,0.7978916101504523,0.7464179761712626,0.21668734966607323,0.608836560743959,0.7463247900708946,0.7869353684019723,0.7756586246746542,0.7587435090836765,0.741828393492699,0.8433190870385643,0.6384823279691216
R1242,998,0.512,0.3855,0.252,,0.4731,,,,0.58,12.23,,15.0,0.32177150166507873,0.7670679717852258,0.6331505754847291,,0.9372379737448173,,,,0.783628991991481,0.8651667979815314,,-1.352140091958976,,0.5739966829783445,0.5487741648470179,0.510940387650028,0.47310661045303826,0.7001092736349774,
R1242,999,0.388,0.2337,0.163,,0.2388,,,,0.398,38.136,,4.0,-1.4989433838974218,-0.7853097784864207,-0.7577532571178126,,-1.1245286011108453,,,,-1.8121675129412953,-1.8098827479461403,,0.08590945335650958,,-1.014002139833885,-1.0624962642402387,-1.1352374508497691,-1.2079786374592998,-0.7715315178021167,
R1242,AF3-server - S 304,0.539,0.414,0.28,0.78,0.468,0.78,0.95,0.53,0.582,11.46,28.79,16.0,0.7182174848117526,1.0585222924884001,1.0707382981012594,0.5305466797669807,0.8923595719873958,0.5544159532159308,0.6756787207925777,0.19282523645964617,0.8121542283094236,0.9446768786718852,-1.127036076087951,-1.4828718688058384,0.7836714706987744,0.9491593584671374,0.926065171101599,0.8914238900532911,0.8567826090049835,1.0646302952948297,0.737611779219433
R1242,B-LAB - 231,0.498,0.388,0.25,0.74,0.43,0.76,0.91,0.46,0.498,11.04,0.76,0.0,0.11620691781124787,0.7926341402679604,0.6018943095835483,-0.13642628908293536,0.5579714804615091,0.1478442541909155,0.24893426555516193,-0.688661558784447,-0.3859056970441653,0.9880460135938967,0.8914294986111542,0.608836560743959,0.47383710990221145,0.5035784558875855,0.4648413020799518,0.40673557136850114,0.34862984065705044,0.6972642249257544,0.4258098622554807
R1242,BRIQX - 238,0.528,0.397,0.27,0.8,0.496,0.8,0.95,0.6,0.574,12.49,21.94,2.0,0.5567024546408855,0.8846723468058052,0.9144569685953557,0.8640331641919387,1.1387507973222593,0.9609876522409462,0.6756787207925777,1.0743120317037387,0.6980532830376531,0.8383192382679054,-0.6337613994311952,0.3473730070502343,0.7421571277514862,0.7852772566806822,0.7624197764767024,0.7281335561707329,0.6938473358647635,0.8995646577005805,0.851176201229922
R1242,Bhattacharya - 369,0.521,0.38,0.25,0.78,0.468,0.77,0.94,0.57,0.58,12.25,36.85,17.0,0.45392016271397007,0.7108224011232096,0.6018943095835483,0.5305466797669807,0.8923595719873958,0.3511301037034231,0.5689926069832235,0.696531976599127,0.783628991991481,0.8631016010804833,-1.7074439438037838,-1.6136036456527008,0.4595572005550784,0.5888789578069094,0.5753830782976155,0.5551392590336746,0.5348954397697336,0.6563583553533789,0.696824140423732
R1242,CSSB_experimental - 286,0.538,0.364,0.23,0.73,0.433,0.74,0.84,0.53,0.538,14.64,0.3,0.0,0.7035343002507647,0.5471989228337079,0.2893316505717414,-0.30316953129541435,0.584370540318816,-0.2587274448340998,-0.4978685311103179,0.19282523645964617,0.18459902931468733,0.616310571405229,0.9245545133939436,0.608836560743959,0.3410684211703875,0.5133549578854046,0.5323728921219406,0.5608997934767447,0.5894266948315486,0.4182652867027246,0.15657052005490735
R1242,Diff - 033,0.524,0.444,0.29,0.8,0.512,0.78,0.95,0.64,0.586,11.83,35.04,17.0,0.4979697163969338,1.365316314281216,1.2270196276071623,0.8640331641919387,1.2795457832278958,0.5544159532159308,0.6756787207925777,1.5780187718432208,0.8692047009453089,0.9064707360024945,-1.5771042117236773,-1.6136036456527008,0.9493413627946421,1.030101886095104,0.9768886691252869,0.8970688436705615,0.817249018215836,1.2961679709441891,0.8852519500972166
R1242,GeneSilicoRNA-server - S 306,0.087,0.186,0.13,0.69,0.234,0.7,0.81,0.37,0.443,37.54,128.63,36.0,-5.918581936754783,-1.2731122731369973,-1.2734816444872945,-0.9701425001453303,-1.166767096882536,-1.0718708428841304,-0.8179268725383795,-1.8220017240982813,-1.170349695787587,-1.748339880294905,-8.316604501987296,-4.097507405743086,-1.80947653886532,-2.8217252847930245,-3.131410949989201,-3.595939447783464,-4.060467945577728,-1.2732969588121459,-1.3592411902201178
R1242,GromihaLab - 272,0.505,0.39,0.27,0.8,0.452,0.79,0.96,0.58,0.578,13.28,33.05,28.0,0.2189892097381633,0.8130870750541481,0.9144569685953557,0.8640331641919387,0.7515645860817594,0.7577018027284385,0.7823648346019321,0.8224586616339975,0.7551037556735384,0.7567439606765035,-1.433802517337262,-3.0516531909681865,0.6587565864215806,0.648844417795889,0.6058588969901164,0.5413806157814577,0.47690233457279874,0.863772021824752,0.8103885624342211
R1242,GuangzhouRNA-human - 183,0.538,0.403,0.27,0.79,0.454,0.78,0.96,0.55,0.577,11.86,23.51,12.0,0.7035343002507647,0.9460311511643683,0.9144569685953557,0.6972899219794597,0.769163959319964,0.5544159532159308,0.7823648346019321,0.4446786065293873,0.740841137514567,0.9033729406509223,-0.7468185151028897,-0.9599447614183892,0.7376942127647539,0.8546741400034963,0.8395601560282231,0.8168891800653133,0.7942182041024035,0.930244059879862,0.800331431315191
R1242,GuangzhouRNA-meta - 417,0.534,0.403,0.27,0.79,0.46,0.79,0.95,0.54,0.578,12.29,31.09,14.0,0.644801562006813,0.9460311511643683,0.9144569685953557,0.6972899219794597,0.8219620790345776,0.7577018027284385,0.6756787207925777,0.3187519214945167,0.7551037556735384,0.8589712072783872,-1.2926611500018985,-1.2214083151121138,0.6939901537930412,0.8350965605888456,0.8160670607306424,0.7875228109433375,0.7589785611560327,0.930244059879862,0.7781305646289234
R1242,GuangzhouRNA_AI - 317,0.449,0.217,0.15,0.66,0.228,0.67,0.76,0.38,0.463,26.73,33.76,1.0,-0.6032691256771594,-0.9560917839510878,-0.9609189854754875,-1.4703722267827655,-1.2195652165971498,-1.6817283914216512,-1.3513574415851508,-1.6960750390634107,-0.8850973326081606,-0.632100955278379,-1.4849302575454804,0.47810478389709665,-1.057181472861514,-0.8400932983679115,-0.8164108810988363,-0.7808872551952235,-0.7453636292916107,-0.9585053847132876,-1.0512365910305723
R1242,KiharaLab - 294,0.519,0.383,0.26,0.81,0.469,0.81,0.95,0.57,0.591,12.28,2.12,0.0,0.4245537935919942,0.7415018033024912,0.7581756390894521,1.0307764064044176,0.9011592586064976,1.1642735017534538,0.6756787207925777,0.696531976599127,0.9405177917401655,0.8600038057289112,0.7934946722968201,0.608836560743959,0.8124288115901223,0.6414104119946458,0.6197247501543806,0.5871962573939828,0.5546677646335851,0.7498387211959716,0.9453901060666644
R1242,LCBio - 189,0.58,0.363,0.25,0.8,0.446,0.79,0.95,0.58,0.583,14.33,0.15,0.0,1.3202280518122558,0.536972455440614,0.6018943095835483,0.8640331641919387,0.6987664663671457,0.7577018027284385,0.6756787207925777,0.8224586616339975,0.826416846468395,0.6483211233714755,0.935356148649201,0.608836560743959,0.6688748520613625,0.819698272278806,0.869751250232151,0.9448307171621685,1.0199101840921858,0.5694333825120812,0.7561771437817071
R1242,MIEnsembles-Server - S 110,0.451,0.209,0.14,0.72,0.239,0.73,0.84,0.49,0.451,34.33,1.21,0.0,-0.5739027565551836,-1.0379035230958387,-1.1172003149813907,-0.46991277350789334,-1.1227686637870251,-0.4620132943466075,-0.4978685311103179,-0.3108815036798361,-1.0562487505158162,-1.4168757776766765,0.8590245928453819,0.608836560743959,-0.8375527537915917,-0.9096688648774709,-0.8760922540452423,-0.8257273377968992,-0.7753624215485562,-1.0775519190386147,-0.943394275592285
R1242,NKRNA-s - S 028,0.446,0.209,0.13,0.71,0.253,0.71,0.86,0.52,0.446,33.81,0.76,0.0,-0.6473186793601232,-1.0379035230958387,-1.2734816444872945,-0.6366560157203723,-0.999573051119593,-0.8685849933716229,-0.28449630349160937,0.06689855142477559,-1.127561841310673,-1.363180658249425,0.8914294986111542,0.608836560743959,-0.9167031631056621,-0.9862346156477522,-0.9523430220189892,-0.901505631575845,-0.8506682411327006,-1.1556925837915666,-0.9999183369848987
R1242,OpenComplex - 167,0.529,0.374,0.26,0.8,0.458,0.8,0.94,0.6,0.584,12.8,1.66,0.0,0.5713856392018734,0.6494635967646464,0.7581756390894521,0.8640331641919387,0.804362705796373,0.9609876522409462,0.5689926069832235,1.0743120317037387,0.8406794646273663,0.8063086863016591,0.8266196870796095,0.608836560743959,0.7511871311437466,0.6596749583519905,0.6508460264369789,0.6376026285644614,0.6243592306919437,0.7038196179270493,0.8351709252467989
R1242,OpenComplex_Server - S 450,0.529,0.374,0.26,0.8,0.458,0.8,0.94,0.6,0.584,12.8,2.42,0.0,0.5713856392018734,0.6494635967646464,0.7581756390894521,0.8640331641919387,0.804362705796373,0.9609876522409462,0.5689926069832235,1.0743120317037387,0.8406794646273663,0.8063086863016591,0.7718914017863052,0.608836560743959,0.746626440702638,0.6596749583519905,0.6508460264369789,0.6376026285644614,0.6243592306919437,0.7038196179270493,0.8351709252467989
