#Model         Gr.Code  ICS(F1)   Prec.Iface  Recal.Iface  IPS        QSglob   QSbest   lDDT       ilDDT      GDT_TS     RMSD       TMscore    TMalign    GlobDockQ    BestDockQ  Mol.Size  Stoich.  MDL.Conts  REF.Conts  MDL.Clash  ICS_Interfaces                           ICS_perInterface

R0252TS450_3o  450s     0.000     0.000      0.000       0.065      0.000    0.000    0.267      0.000      0.013      66.784     0.182      0.121      0.003        0.017      4        A4       412        345        665        -                                        [0.0, None, 0.024, 0.0, None, None, 0.037, None, None, None, 0.0, None] 
R0252TS110_3o  110s     0.000     0.000      0.000       0.058      0.000    0.000    0.129      0.002      0.012      73.411     0.100      0.049      0.006        0.006      2        A2       683        345        241        -                                        [None, None, None, 0.017, None, None, None, None, None, None, None, None] 
R0253TS208_4o  208s     0.116     0.259      0.074       0.075      0.005    0.007    0.211      0.009      0.011      78.544     0.138      0.064      -            -          4        A4       153        484        351        -                                        [None, None, None, None, None, None, None, None, None, None, None, None, 0.151, 0.129, 0.136, 0.147] 
R0253TS208_1o  208s     0.093     0.123      0.074       0.085      0.003    0.003    0.210      0.011      0.009      72.473     0.163      0.082      -            -          4        A4       292        484        348        -                                        [None, None, None, None, None, None, None, None, None, None, None, None, 0.097, 0.097, 0.095, 0.105] 
R0253TS208_2o  208s     0.085     0.098      0.074       0.076      0.002    0.003    0.212      0.011      0.010      71.076     0.158      0.083      -            -          4        A4       367        484        461        -                                        [None, None, None, None, None, None, None, None, None, None, None, None, 0.116, 0.102, 0.101, 0.091] 
R0253TS294_5o  294      0.054     0.100      0.037       0.101      0.002    0.003    0.167      0.003      0.009      72.536     0.114      0.060      -            -          3        A3       200        484        181        -                                        [None, None, None, None, None, None, None, None, None, None, None, None, None, 0.141, None, 0.157] 
R0253TS028_5o  028s     0.032     0.105      0.019       0.047      0.001    0.003    0.107      0.002      0.010      73.648     0.076      0.043      -            -          2        A2       164        484        75         -                                        [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.085] 
R0253TS028_4o  028s     0.024     0.069      0.014       0.050      0.000    0.000    0.105      0.009      0.008      66.343     0.086      0.040      -            -          2        A2       172        484        150        -                                        [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.086] 
R0253TS462_5o  462      0.022     0.033      0.017       0.071      0.000    0.000    0.105      0.001      0.008      73.589     0.087      0.043      -            -          2        A2       343        484        128        -                                        [None, None, None, None, None, None, None, None, None, None, None, None, None, 0.089, None, None] 
R0253TS110_2o  110s     0.022     0.033      0.017       0.071      0.000    0.000    0.105      0.001      0.008      73.589     0.087      0.043      -            -          2        A2       343        484        128        -                                        [None, None, None, None, None, None, None, None, None, None, None, None, None, 0.089, None, None] 
R0253TS450_4o  450s     0.003     0.011      0.002       0.022      0.000    0.000    0.156      0.001      0.008      65.103     0.113      0.051      -            -          3        A3       102        484        315        -                                        [None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.087, 0.041] 
R0253TS167_4o  167      0.003     0.011      0.002       0.022      0.000    0.000    0.156      0.001      0.008      65.103     0.113      0.051      -            -          3        A3       102        484        315        -                                        [None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.087, 0.041] 
R0253TS262_1o  262      0.000     0.000      0.000       0.027      0.000    0.000    0.239      0.000      0.009      67.167     0.156      0.089      -            -          4        A4       121        484        0          -                                        [None, None, None, None, 0.0, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, 0.027] 
R0253TS110_1o  110s     0.000     0.000      0.000       0.035      0.000    0.000    0.108      0.000      0.007      69.298     0.087      0.032      -            -          2        A2       96         484        126        -                                        [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.093] 
R0253TS028_1o  028s     0.000     0.000      0.000       0.027      0.000    0.000    0.103      0.000      0.008      62.895     0.075      0.031      -            -          2        A2       134        484        199        -                                        [None, None, None, None, None, None, 0.0, None, None, None, None, None, None, None, None, None] 
R0253TS167_2o  167      0.000     0.000      0.000       0.005      0.000    0.000    0.210      0.001      0.010      70.170     0.140      0.088      -            -          4        A4       239        484        723        -                                        [None, None, None, None, None, None, None, None, None, None, None, None, 0.0, 0.0, 0.0, 0.029] 
R0253TS208_3o  208s     0.000     0.000      0.000       0.002      0.000    0.000    0.204      0.000      0.009      72.187     0.136      0.055      -            -          4        A4       293        484        678        -                                        [None, None, None, None, None, None, None, None, None, None, None, None, 0.0, 0.01, 0.0, 0.0] 
R0253TS450_1o  450s     0.000     0.000      0.000       0.008      0.000    0.000    0.207      0.000      0.010      70.229     0.156      0.081      -            -          4        A4       206        484        735        -                                        [None, None, None, None, None, None, None, None, None, None, None, None, 0.0, 0.011, 0.031, 0.011] 
