interface_type,model,target,ics_naive_mean,ics_mean,ics_log10_mean,ips_naive_mean,ips_mean,ips_log10_mean,ilddt_naive_mean,ilddt_mean,ilddt_log10_mean
NA-protein,M1287TS033_4,M1287,0.12225,0.12918,0.12679813075553636,0.20725000000000002,0.22064,0.21543429184941973,0.482455753968254,0.47891999999999996,0.4805083577479428
protein-protein,M1287TS033_4,M1287,0.562,0.562,0.562,0.388,0.388,0.388,0.6933749999999997,0.6933749999999997,0.6933749999999997
NA-containing,M1287TS033_4,M1287,0.2374,0.4569745762711864,0.3135978850580957,0.2792,0.4202372881355933,0.3304065835028056,0.5051763678804855,0.5464237288135592,0.5182967470717998
all,M1287TS033_5,M1287,0.29116666666666663,0.5123631578947367,0.38081204326270107,0.2975,0.4243631578947369,0.35107020742736567,0.5077793962029257,0.5707052631578948,0.5326911768309464
NA-NA,M1287TS033_5,M1287,0.703,0.703,0.703,0.567,0.567,0.567,0.5223676470588238,0.5223676470588238,0.5223676470588238
NA-protein,M1287TS033_5,M1287,0.10825,0.11105999999999999,0.11057249954807617,0.19425,0.20642,0.2017297533451994,0.4573410714285714,0.45754000000000006,0.4575830805630745
protein-protein,M1287TS033_5,M1287,0.611,0.611,0.611,0.441,0.441,0.44100000000000006,0.6949444444444445,0.6949444444444445,0.6949444444444445
NA-containing,M1287TS033_5,M1287,0.22719999999999999,0.45217796610169486,0.3043136574208213,0.2688,0.4142118644067797,0.3211838307966683,0.4703463865546219,0.4948983050847459,0.4787695327713119
all,M1287TS051_1,M1287,0.283,0.4896368421052632,0.3670188837533368,0.30533333333333335,0.42123684210526313,0.3551257161688521,0.5807238912231559,0.6287947368421054,0.6004288890521204
NA-NA,M1287TS051_1,M1287,0.698,0.698,0.698,0.567,0.567,0.567,0.6198088235294118,0.6198088235294118,0.6198088235294118
NA-protein,M1287TS051_1,M1287,0.11175,0.11501999999999998,0.11433678030411641,0.2115,0.22622,0.22062290678929514,0.5421787698412699,0.5445,0.5439049426448603
protein-protein,M1287TS051_1,M1287,0.553,0.553,0.553,0.419,0.419,0.419,0.6958194444444445,0.6958194444444445,0.6958194444444445
NA-containing,M1287TS051_1,M1287,0.229,0.4509745762711865,0.3052117614711857,0.2826,0.4226016949152543,0.3338983692687476,0.5577047805788983,0.5878983050847458,0.5687277365873931
all,M1287TS051_2,M1287,0.2891666666666666,0.4674999999999999,0.3624326348880714,0.2846666666666667,0.3957631578947368,0.33254477159119655,0.506766398225957,0.5774052631578949,0.5353342697565349
NA-NA,M1287TS051_2,M1287,0.698,0.698,0.698,0.567,0.567,0.567,0.5499852941176472,0.5499852941176472,0.5499852941176472
NA-protein,M1287TS051_2,M1287,0.14100000000000001,0.1461,0.14476308367856033,0.19425,0.20862000000000003,0.2030781355597193,0.4501220238095238,0.45238,0.4517750097257692
protein-protein,M1287TS051_2,M1287,0.473,0.473,0.473,0.364,0.364,0.364,0.6901250000000002,0.6901250000000002,0.6901250000000002
NA-containing,M1287TS051_2,M1287,0.2524,0.46414406779661016,0.3256877717868918,0.26880000000000004,0.4151440677966101,0.3220912525032833,0.47009467787114845,0.5086271186440678,0.4838926514601237
all,M1287TS051_3,M1287,0.26366666666666666,0.46740526315789477,0.3471855598427461,0.2773333333333334,0.38783684210526315,0.32496851243285985,0.5347995915032681,0.6035157894736842,0.5628216396661594
NA-NA,M1287TS051_3,M1287,0.698,0.698,0.698,0.567,0.567,0.567,0.5972058823529411,0.5972058823529411,0.5972058823529411
NA-protein,M1287TS051_3,M1287,0.09525,0.10254000000000002,0.0997625503803106,0.18725,0.20154,0.19598006035699603,0.47968611111111115,0.48346000000000006,0.48190270727007317
protein-protein,M1287TS051_3,M1287,0.503,0.503,0.503,0.348,0.348,0.34800000000000003,0.6928472222222223,0.6928472222222223,0.6928472222222223
NA-containing,M1287TS051_3,M1287,0.2158,0.4456864406779661,0.2954037319320477,0.2632,0.4121440677966101,0.31731445595051194,0.5031900653594772,0.5490084745762712,0.5196102252869068
all,M1287TS051_4,M1287,0.30133333333333334,0.5050789473684211,0.3846319123470646,0.30066666666666664,0.42147894736842106,0.3518433484275362,0.5477943821973233,0.6096473684210525,0.5734344454423077
NA-NA,M1287TS051_4,M1287,0.698,0.698,0.698,0.567,0.567,0.567,0.592764705882353,0.592764705882353,0.592764705882353
NA-protein,M1287TS051_4,M1287,0.13324999999999998,0.13913999999999999,0.1373547899243064,0.20225,0.21418000000000004,0.20968012974511727,0.4987920634920635,0.50418,0.5021157578349315
protein-protein,M1287TS051_4,M1287,0.577,0.577,0.577,0.428,0.428,0.428,0.6988333333333332,0.6988333333333332,0.6988333333333332
NA-containing,M1287TS051_4,M1287,0.24620000000000003,0.4611949152542373,0.3207022072420613,0.2752,0.4175,0.32653420107251324,0.5175865919701214,0.555228813559322,0.5317606209468844
all,M1287TS051_5,M1287,0.2861666666666666,0.49504210526315784,0.37137779929212555,0.282,0.4059263157894737,0.3341924356458727,0.5385615507314037,0.5994736842105264,0.5629545095281473
NA-NA,M1287TS051_5,M1287,0.703,0.703,0.703,0.567,0.567,0.567,0.5829117647058825,0.5829117647058825,0.5829117647058825
NA-protein,M1287TS051_5,M1287,0.11349999999999999,0.11867999999999998,0.117079926711936,0.18050000000000002,0.19108,0.1870809434965982,0.48911785714285716,0.48878,0.48953720785912175
protein-protein,M1287TS051_5,M1287,0.56,0.56,0.56,0.403,0.403,0.403,0.6919861111111112,0.6919861111111112,0.6919861111111112
NA-containing,M1287TS051_5,M1287,0.23139999999999997,0.4554067796610169,0.3086929651565029,0.2578,0.40771186440677964,0.3113256111542285,0.5078766386554621,0.5430254237288137,0.520073424941458
all,M1287TS091_1,M1287,0.24666666666666667,0.43627894736842104,0.3250378489736308,0.26783333333333337,0.3624894736842105,0.3092172748867335,0.5970873949579831,0.6360421052631579,0.6136451951236649
NA-NA,M1287TS091_1,M1287,0.708,0.708,0.7080000000000001,0.567,0.567,0.567,0.7051029411764704,0.7051029411764704,0.7051029411764703
NA-protein,M1287TS091_1,M1287,0.0895,0.09881999999999999,0.09500606342235077,0.19025000000000003,0.20457999999999998,0.19887012502919751,0.5649873015873016,0.5688599999999999,0.5673115276893698
protein-protein,M1287TS091_1,M1287,0.414,0.414,0.414,0.279,0.279,0.279,0.6174722222222222,0.6174722222222222,0.6174722222222222
NA-containing,M1287TS091_1,M1287,0.2132,0.44987288135593223,0.2954730487512392,0.2656,0.4134322033898305,0.31925938476137633,0.5930104295051353,0.6473728813559321,0.6123733588392547
all,M1287TS091_2,M1287,0.284,0.49696315789473683,0.37125468136696543,0.2981666666666667,0.4106578947368421,0.3465940124834931,0.6047821700902584,0.6582,0.6270156459306883
NA-NA,M1287TS091_2,M1287,0.698,0.698,0.698,0.567,0.567,0.567,0.6958529411764706,0.6958529411764706,0.6958529411764707
NA-protein,M1287TS091_2,M1287,0.10875,0.11693999999999999,0.11383384444422315,0.207,0.22202,0.21607769666527973,0.5615051587301587,0.5657800000000001,0.5640316019297539
protein-protein,M1287TS091_2,M1287,0.571,0.571,0.571,0.394,0.394,0.394,0.6868194444444445,0.6868194444444445,0.6868194444444445
NA-containing,M1287TS091_2,M1287,0.2266,0.45178813559322034,0.30487330037952504,0.279,0.4208220338983051,0.33083957608440817,0.5883747152194211,0.6407372881355932,0.6071410438083173
all,M1287TS091_3,M1287,0.22383333333333333,0.4133526315789473,0.3019052600801514,0.2623333333333333,0.3597,0.3043322036974014,0.5845180750077809,0.625778947368421,0.6020067094570927
NA-NA,M1287TS091_3,M1287,0.708,0.708,0.7080000000000001,0.567,0.567,0.567,0.6858235294117646,0.6858235294117646,0.6858235294117646
NA-protein,M1287TS091_3,M1287,0.066,0.07362,0.070443254758466,0.18200000000000002,0.19397999999999999,0.18919878646383395,0.550724007936508,0.55476,0.5531860864842425
protein-protein,M1287TS091_3,M1287,0.371,0.371,0.371,0.279,0.279,0.279,0.6183888888888887,0.6183888888888887,0.6183888888888887
NA-containing,M1287TS091_3,M1287,0.1944,0.43919491525423726,0.27894299850508075,0.259,0.40894067796610173,0.3127508573930006,0.5777439122315593,0.6302881355932203,0.5965624181880467
all,M1287TS091_4,M1287,0.2935,0.4929684210526316,0.375168904866896,0.29916666666666664,0.4159473684210526,0.34921259579635056,0.6103714246809835,0.6633526315789474,0.632549963370401
NA-NA,M1287TS091_4,M1287,0.698,0.698,0.698,0.567,0.567,0.567,0.7009852941176471,0.7009852941176471,0.7009852941176471
NA-protein,M1287TS091_4,M1287,0.12875,0.13488,0.13294111050781873,0.20450000000000002,0.21907999999999997,0.21336069246779693,0.5675642857142857,0.57238,0.5704366343902192
protein-protein,M1287TS091_4,M1287,0.548,0.548,0.548,0.41,0.41,0.41,0.6909861111111111,0.6909861111111111,0.6909861111111112
NA-containing,M1287TS091_4,M1287,0.24259999999999998,0.45938983050847454,0.3177319303684622,0.277,0.41957627118644064,0.32901111190028376,0.594248487394958,0.6464915254237288,0.6131298727612142
all,M1287TS091_5,M1287,0.27549999999999997,0.49377368421052625,0.3645886417862088,0.2856666666666667,0.409021052631579,0.33805256239679704,0.6057909508247743,0.6590421052631575,0.6279657699208663
NA-NA,M1287TS091_5,M1287,0.689,0.689,0.689,0.567,0.567,0.567,0.6957941176470586,0.6957941176470586,0.6957941176470586
NA-protein,M1287TS091_5,M1287,0.09575,0.10266,0.10007187460285932,0.18525,0.19852,0.1932416468240391,0.5626892857142858,0.56708,0.5652622081626772
protein-protein,M1287TS091_5,M1287,0.581,0.581,0.581,0.406,0.406,0.406,0.6881944444444439,0.6881944444444439,0.6881944444444439
NA-containing,M1287TS091_5,M1287,0.21439999999999998,0.4405508474576271,0.29266863425906736,0.26159999999999994,0.4108644067796611,0.3154715839111636,0.5893102521008403,0.6412542372881354,0.6079499687132134
all,M1287TS110_1,M1287,0.2855,0.48497894736842107,0.3669083177955525,0.2921666666666667,0.398878947368421,0.33795860752127904,0.5285857609710551,0.5996,0.5573215313243042
NA-NA,M1287TS110_1,M1287,0.698,0.698,0.698,0.567,0.567,0.567,0.5819264705882353,0.5819264705882353,0.5819264705882353
NA-protein,M1287TS110_1,M1287,0.12025,0.12468,0.12350056943689265,0.20500000000000002,0.21758,0.2128086579587842,0.47136230158730164,0.4731,0.4728626329551148
protein-protein,M1287TS110_1,M1287,0.534,0.534,0.534,0.366,0.366,0.36600000000000005,0.7041388888888891,0.7041388888888891,0.7041388888888891
NA-containing,M1287TS110_1,M1287,0.23579999999999995,0.4550677966101695,0.3113787229487106,0.2774,0.4189406779661016,0.32863960885694454,0.49347513538748833,0.5358135593220339,0.5085297047385263
all,M1287TS110_2,M1287,0.29983333333333334,0.5234263157894736,0.39096144696684837,0.306,0.4444052631578948,0.36440244267663335,0.555120179738562,0.6112631578947368,0.5780538653915849
NA-NA,M1287TS110_2,M1287,0.698,0.698,0.698,0.567,0.567,0.567,0.5940294117647058,0.5940294117647058,0.5940294117647058
NA-protein,M1287TS110_2,M1287,0.116,0.12246,0.12025630923822873,0.194,0.2077,0.2024456437583601,0.510225,0.5129800000000001,0.5121486371685848
protein-protein,M1287TS110_2,M1287,0.637,0.637,0.637,0.493,0.49300000000000005,0.493,0.6957916666666668,0.6957916666666668,0.6957916666666669
NA-containing,M1287TS110_2,M1287,0.2324,0.45412711864406774,0.3091954309307104,0.2686,0.4147542372881356,0.32166560406055766,0.5269858823529411,0.559686440677966,0.5389260505494091
all,M1287TS110_3,M1287,0.27416666666666667,0.4820157894736842,0.3588914247384628,0.296,0.4103421052631579,0.3449939213958111,0.5703715336134454,0.6282263157894736,0.5948182713483106
NA-NA,M1287TS110_3,M1287,0.703,0.703,0.703,0.567,0.567,0.567,0.6351470588235296,0.6351470588235296,0.6351470588235296
NA-protein,M1287TS110_3,M1287,0.10200000000000001,0.10661999999999999,0.1051991862140678,0.20299999999999999,0.21650000000000003,0.211428400852254,0.5244337301587301,0.5307999999999999,0.5285397368333963
protein-protein,M1287TS110_3,M1287,0.534,0.534,0.534,0.397,0.397,0.397,0.6893472222222221,0.6893472222222221,0.6893472222222221
NA-containing,M1287TS110_3,M1287,0.2222,0.45029661016949146,0.300697575049504,0.27579999999999993,0.4184830508474576,0.32771073628232283,0.54657639589169,0.5909322033898305,0.5634034559962056
all,M1287TS110_4,M1287,0.285,0.4549473684210526,0.3548413121567024,0.2931666666666667,0.39329473684210525,0.33683370914177785,0.567839075630252,0.6008315789473684,0.5815796495501349
NA-NA,M1287TS110_4,M1287,0.698,0.698,0.698,0.567,0.567,0.567,0.6107058823529413,0.6107058823529413,0.6107058823529413
NA-protein,M1287TS110_4,M1287,0.14325,0.14736,0.14652404526422944,0.21175,0.2266,0.2209519488251684,0.5412974206349206,0.54376,0.5429521742058249
protein-protein,M1287TS110_4,M1287,0.439,0.439,0.439,0.345,0.345,0.34500000000000003,0.6311388888888888,0.6311388888888888,0.6311388888888888
NA-containing,M1287TS110_4,M1287,0.2542,0.46467796610169493,0.3268728473167706,0.28280000000000005,0.4227627118644068,0.33411980491401566,0.5551791129785247,0.5823389830508475,0.5651096227654897
all,M1287TS110_5,M1287,0.29883333333333334,0.4969,0.38010963289349325,0.289,0.4076157894736842,0.3395964270398612,0.5318517896047307,0.5992315789473683,0.5579995976372163
NA-NA,M1287TS110_5,M1287,0.698,0.698,0.698,0.567,0.567,0.567,0.588514705882353,0.588514705882353,0.588514705882353
NA-protein,M1287TS110_5,M1287,0.1355,0.14262,0.14025350947792486,0.1925,0.20614000000000005,0.20074258005295326,0.47652400793650795,0.47373999999999994,0.47477578430628015
protein-protein,M1287TS110_5,M1287,0.553,0.553,0.553,0.397,0.397,0.397,0.6964999999999998,0.6964999999999998,0.6964999999999998
NA-containing,M1287TS110_5,M1287,0.248,0.4626694915254237,0.32265296053442755,0.26739999999999997,0.414093220338983,0.32051949210699365,0.4989221475256769,0.5398813559322034,0.5119717455750192
all,M1287TS167_1,M1287,0.008166666666666668,0.018568421052631578,0.012222327459151076,0.08416666666666667,0.12794736842105264,0.1012530864150009,0.29034588390911925,0.2913842105263159,0.2910211935503829
NA-NA,M1287TS167_1,M1287,0.0,0.0,0.0,0.0,0.0,0.0,0.20544117647058827,0.20544117647058827,0.20544117647058827
NA-protein,M1287TS167_1,M1287,0.0,0.0,0.0,0.051,0.05276,0.05181678191629072,0.29160992063492064,0.29478000000000004,0.2935109305281232
protein-protein,M1287TS167_1,M1287,0.049,0.049,0.049,0.301,0.301,0.301,0.3701944444444447,0.3701944444444447,0.3701944444444447
NA-containing,M1287TS167_1,M1287,0.0,0.0,0.0,0.040799999999999996,0.02235593220338983,0.0348711753770204,0.2743761718020542,0.24329661016949156,0.2647095394521541
all,M1287TS167_2,M1287,0.0065,0.014778947368421051,0.009727974916467184,0.1386666666666667,0.23369473684210526,0.17676390999253422,0.2556680166511049,0.24886842105263157,0.25171366712099974
NA-NA,M1287TS167_2,M1287,0.0,0.0,0.0,0.191,0.191,0.191,0.09260294117647057,0.09260294117647057,0.09260294117647057
NA-protein,M1287TS167_2,M1287,0.0,0.0,0.0,0.0625,0.06524,0.06405065144252232,0.2631672619047619,0.25998,0.26136815777963507
protein-protein,M1287TS167_2,M1287,0.039,0.039,0.039,0.391,0.391,0.391,0.388736111111111,0.388736111111111,0.38873611111111095
NA-containing,M1287TS167_2,M1287,0.0,0.0,0.0,0.0882,0.13771186440677965,0.10556680955799518,0.22905439775910366,0.16352542372881354,0.2061769851071991
all,M1287TS167_3,M1287,0.018,0.04048421052631578,0.026855457241655084,0.09666666666666668,0.16037894736842104,0.12066765931661104,0.28807654061624643,0.2906052631578947,0.2890131373413906
NA-NA,M1287TS167_3,M1287,0.021,0.021,0.020999999999999998,0.075,0.075,0.075,0.20057352941176473,0.20057352941176473,0.20057352941176473
NA-protein,M1287TS167_3,M1287,0.0,0.0,0.0,0.04525,0.04088,0.042449106707750574,0.28779781746031746,0.28908,0.2886909938832734
protein-protein,M1287TS167_3,M1287,0.087,0.087,0.08700000000000001,0.324,0.324,0.32399999999999995,0.3766944444444443,0.3766944444444443,0.3766944444444443
NA-containing,M1287TS167_3,M1287,0.004200000000000001,0.012101694915254238,0.006867615551648107,0.0512,0.06054237288135592,0.053094202945554864,0.27035295985060687,0.2380762711864407,0.259874000103448
all,M1287TS167_4,M1287,0.09916666666666667,0.21656842105263155,0.14673103615745375,0.21550000000000002,0.36502105263157897,0.2763724844623606,0.35416711406784934,0.37496842105263156,0.3628535599485919
NA-NA,M1287TS167_4,M1287,0.423,0.423,0.423,0.567,0.567,0.567,0.32819117647058815,0.32819117647058815,0.32819117647058815
NA-protein,M1287TS167_4,M1287,0.0,0.0,0.0,0.09075,0.09324,0.09236350867757538,0.338609126984127,0.34151999999999993,0.3404279882518462
protein-protein,M1287TS167_4,M1287,0.172,0.172,0.172,0.363,0.363,0.36300000000000004,0.44237500000000013,0.44237500000000013,0.4423750000000001
NA-containing,M1287TS167_4,M1287,0.0846,0.24376271186440676,0.13833339896891186,0.186,0.36625423728813555,0.2475835538768885,0.33652553688141923,0.33383898305084736,0.33642619211415287
all,M1287TS167_5,M1287,0.286,0.49663157894736837,0.37223735037290234,0.2848333333333333,0.4095421052631578,0.3379151409681539,0.467862671179583,0.5504000000000001,0.5000727255434673
NA-NA,M1287TS167_5,M1287,0.698,0.698,0.698,0.567,0.567,0.567,0.5088970588235294,0.5088970588235294,0.5088970588235294
NA-protein,M1287TS167_5,M1287,0.1125,0.12,0.11726078386593804,0.18350000000000002,0.19762000000000005,0.19198193237723288,0.4007329365079365,0.39812,0.39935302237535847
protein-protein,M1287TS167_5,M1287,0.568,0.568,0.568,0.408,0.408,0.408,0.6953472222222224,0.6953472222222224,0.6953472222222223
NA-containing,M1287TS167_5,M1287,0.22959999999999997,0.45308474576271185,0.30717953015994826,0.2602,0.4104830508474576,0.31462383301319174,0.42236576097105516,0.4619576271186441,0.43517713324687113
all,M1287TS189_1,M1287,0.3065,0.5218789473684211,0.3945811603429623,0.3155,0.43983684210526325,0.368203793710167,0.5030144063180827,0.5724684210526316,0.5302845184273965
NA-NA,M1287TS189_1,M1287,0.689,0.689,0.689,0.567,0.567,0.567,0.5372058823529411,0.5372058823529411,0.5372058823529411
NA-protein,M1287TS189_1,M1287,0.12975,0.13746,0.13475901735156548,0.21475,0.22777999999999998,0.22281092435379915,0.4466125,0.4448,0.4458615885301021
protein-protein,M1287TS189_1,M1287,0.631,0.631,0.631,0.467,0.467,0.467,0.6944305555555557,0.6944305555555557,0.6944305555555557
NA-containing,M1287TS189_1,M1287,0.24159999999999998,0.4552966101694915,0.31601206457999953,0.2852,0.42326271186440684,0.33537084095452463,0.4647311764705882,0.4980508474576271,0.4757338500925802
all,M1287TS189_2,M1287,0.31,0.49817894736842105,0.38704860397959806,0.29383333333333334,0.40361052631578953,0.34110144939474724,0.5466550264550264,0.6143736842105263,0.5746733130491485
NA-NA,M1287TS189_2,M1287,0.698,0.698,0.698,0.567,0.567,0.567,0.6194999999999999,0.6194999999999999,0.6194999999999999
NA-protein,M1287TS189_2,M1287,0.15425,0.15899999999999997,0.15794171046279898,0.20450000000000002,0.21828,0.21310486946310522,0.492753373015873,0.49934000000000006,0.4962266417517456
protein-protein,M1287TS189_2,M1287,0.545,0.545,0.545,0.378,0.378,0.37799999999999995,0.6894166666666667,0.6894166666666667,0.6894166666666666
NA-containing,M1287TS189_2,M1287,0.263,0.4696101694915254,0.3345566013209969,0.277,0.4192372881355932,0.3288389505168059,0.5181026984126984,0.5685847457627119,0.536540643285536
all,M1287TS189_3,M1287,0.20299999999999999,0.28963684210526314,0.2413059748186995,0.2518333333333333,0.2821,0.26735332346187857,0.23429194677871149,0.2771894736842106,0.2521222557401305
NA-NA,M1287TS189_3,M1287,0.703,0.703,0.703,0.567,0.567,0.567,0.6350588235294119,0.6350588235294119,0.6350588235294119
NA-protein,M1287TS189_3,M1287,0.1275,0.13734,0.1336402275407918,0.22475,0.23606,0.23154411886371237,0.19267321428571427,0.18963999999999998,0.1905390850428238
protein-protein,M1287TS189_3,M1287,0.005,0.005,0.005,0.045,0.045,0.045000000000000005,0.0,0.0,0.0
NA-containing,M1287TS189_3,M1287,0.2426,0.46331355932203383,0.3198375621990625,0.2932,0.42677118644067796,0.34124802487244504,0.2811503361344538,0.44632203389830516,0.3359100692830638
all,M1287TS189_4,M1287,0.21316666666666662,0.2930736842105263,0.24850961172865882,0.26333333333333336,0.2866842105263158,0.2762058212700866,0.23575799097416747,0.2763526315789473,0.25254634929936426
NA-NA,M1287TS189_4,M1287,0.703,0.703,0.703,0.567,0.567,0.567,0.6309558823529411,0.6309558823529411,0.6309558823529411
NA-protein,M1287TS189_4,M1287,0.14275000000000002,0.15039999999999998,0.14790180301389977,0.24200000000000002,0.25348000000000004,0.24907006682518368,0.19589801587301586,0.19204000000000002,0.19337251401178085
protein-protein,M1287TS189_4,M1287,0.005,0.005,0.005,0.045,0.045,0.045000000000000005,0.0,0.0,0.0
NA-containing,M1287TS189_4,M1287,0.25479999999999997,0.4688474576271186,0.3294351844574029,0.30700000000000005,0.43415254237288137,0.35304247413022233,0.28290958916900094,0.44497457627118636,0.3364751018957005
all,M1287TS189_5,M1287,0.19549999999999998,0.28474736842105264,0.2345305262058267,0.2675,0.2881421052631579,0.2791616343534011,0.22358751945222533,0.2665631578947369,0.2408732264450613
NA-NA,M1287TS189_5,M1287,0.698,0.698,0.698,0.567,0.567,0.567,0.6160735294117649,0.6160735294117649,0.6160735294117649
NA-protein,M1287TS189_5,M1287,0.1175,0.12556,0.12265611237064414,0.24825,0.25902000000000003,0.254921909706633,0.1813628968253968,0.17507999999999999,0.1774944268313971
protein-protein,M1287TS189_5,M1287,0.005,0.005,0.005,0.045,0.045,0.045000000000000005,0.0,0.0,0.0
NA-containing,M1287TS189_5,M1287,0.23359999999999997,0.4554406779661017,0.31081042809583675,0.312,0.4365,0.35698059286031714,0.26830502334267037,0.4292118644067798,0.320922648998483
all,M1287TS204_1,M1287,0.25583333333333336,0.48533157894736845,0.3496609318361543,0.2723333333333333,0.4134842105263158,0.3311226052704245,0.5838775715841892,0.6371473684210526,0.6053692018354329
